author,title,year,book_order,avg_rating,num_ratings,prev_year,years_since_last
jim alexander,"Smart Bomb  (Nomad #3) (Nomad, No 3)",1993,5,0,1,1993,0
jim alexander,"Mother Of The Groom (Silhouette Special Edition, No 9801)",1993,6,0,1,1993,0
jim alexander,"Say You Love Me (Silhouette Special Edition, No 875)",1994,7,2.5,2,1993,1
jim alexander,"Real Elizabeth Hollister.. (Silhouette Special Edition, No 940)",1995,8,0,2,1994,1
jim alexander,"Fancy Free (Harlequin Temptation, No 536)",1995,9,0,2,1995,0
jim alexander,"This Child Is Mine (Silhouette Special Edition, No 989)",1995,10,0,1,1995,0
jim alexander,"Bride For John (Three Brides And A Baby) (Silhouette Special Education, No 1047)",1996,11,5.666666666666667,3,1995,1
jim alexander,"Baby For Rebecca (Three Brides And A Baby) (Harlequin Special Edition, No 1070)",1996,12,3.5,2,1996,0
jim alexander,"Bride For Luke (Three Brides And A Baby) (Silhouette Special Edition, No 1024)",1996,13,5,2,1996,0
jim alexander,"All Shook Up (Harlequin Temptation, No 598)",1996,14,0,1,1996,0
jim alexander,"Madcap Heiress (Harlequin Love &amp; Laughter, No 8)",1996,15,0,2,1996,0
jim alexander,"Stop The Wedding (Silhouette Special Edition, No 1097)",1997,16,0,1,1996,1
jim alexander,"With This Wedding Ring (Harlequin Special Edition, No 1169)",1998,17,5,2,1997,1
jim alexander,"A Touch of Black Velvet (Harlequin Temptation, No 704)",1998,18,0,3,1998,0
jim alexander,"Mother For Jeffrey (Silhouette Special Edition, 1211)",1998,19,0,1,1998,0
jim alexander,"Black Velvet (Harlequin Temptation, No 689)",1998,20,2.3333333333333335,3,1998,0
jim alexander,"Black Velvet Valentines (Harlequin Temptation, No 720)",1999,21,0,2,1998,1
jim alexander,"Wedding Bells And Mistletoe (Callahans &amp; Kin) (Silhouette Special Edition, 1289)",1999,22,2.6666666666666665,3,1999,0
jim alexander,Merry Gentleman,1999,23,0,2,1999,0
jim alexander,Love Child,1999,24,0,1,1999,0
jim alexander,Forever Husband (Love Inspired (Numbered)),1999,25,0,1,1999,0
jim alexander,"Falling For An Older Man (Callaghans &amp; Kin) (Special Edition, 1308)",2000,26,7,3,1999,1
jim burke,"Reading Reminders : Tools, Tips, and Techniques",2000,2,10,1,1999,1
jim craddock,VideoHound's Golden Movie Retriever 2002,2001,2,3.3333333333333335,3,2000,1
jim davis,Garfield gains weight,1981,2,1.6666666666666667,6,1980,1
jim davis,"Garfield, bigger than life",1981,3,1.6,5,1981,0
jim davis,Garfield Weighs in (Garfield classics),1982,4,0,8,1981,1
jim davis,The Garfield Treasury,1982,5,5.428571428571429,7,1982,0
jim davis,Here Comes Garfield,1982,6,0,1,1982,0
jim davis,Here Comes Garfield,1982,7,5,2,1982,0
jim davis,Garfield the Pirate,1982,8,0,1,1982,0
jim davis,Garfield Treasury,1982,9,0,1,1982,0
jim davis,Garfield Pocket Books: Why Do You Hate Mondays? (Garfield Pocket Books),1982,10,0,2,1982,0
jim davis,Garfield takes the cake,1982,11,2.6,5,1982,0
jim davis,Garfield Pocket Books: The Great Lover (Garfield Pocket Books),1982,12,7.5,2,1982,0
jim davis,Garfield: The Knight in Shining Armor,1982,13,3.5,2,1982,0
jim davis,Garfield Sits Around the House,1983,14,2.8333333333333335,6,1982,1
jim davis,Garfield Goes Underground,1983,15,0,1,1983,0
jim davis,Garfield Eats His Heart Out,1983,16,2.142857142857143,7,1983,0
jim davis,Garfield in Space,1983,17,1.5,4,1983,0
jim davis,The second Garfield treasury,1983,18,3.5,2,1983,0
jim davis,Garfield on the Town,1983,19,1.3333333333333333,3,1983,0
jim davis,"Garfield Pocket Books: Admit It, Odie's OK! (Garfield Pocket Books)",1983,20,5,1,1983,0
jim davis,Garfield Eats His Heart Out (Garfield (Numbered Paperback)),1984,21,3.857142857142857,7,1983,1
jim davis,Garfield Pocket Books: Who's Talking? (Garfield Pocket Books),1984,22,4.666666666666667,3,1984,0
jim davis,Garfield at Large (Garfield (Numbered Paperback)),1984,23,0,4,1984,0
jim davis,"Garfield, His 9 Lives",1984,24,0,1,1984,0
jim davis,Garfield Sits Around the House (Garfield (Numbered Paperback)),1984,25,4.384615384615385,13,1984,0
jim davis,Garfield in the Rough,1984,26,2.5,4,1984,0
jim davis,Garfield Tips the Scales 8 (Garfield (Numbered Paperback)),1984,27,1.4,10,1984,0
jim davis,Garfield Loses His Feet (Garfield (Numbered Paperback)),1984,28,1.7272727272727273,11,1984,0
jim davis,Garfield Pocket Books: Strikes Again (Garfield Pocket Books),1984,29,9,1,1984,0
jim davis,Garfield Takes the Cake (Garfield (Numbered Paperback)),1984,30,4.333333333333333,6,1984,0
jim davis,Garfield Pocket Books: What's Cooking? (Garfield Pocket Books),1984,31,5,4,1984,0
jim davis,Garfield: His 9 Lives,1984,32,1.3333333333333333,3,1984,0
jim davis,Garfield's Halloween Adventure (Formerly Titled Garfield in Disguise),1985,33,2,10,1984,1
jim davis,Garfield Pocket Books: We Love You Too (Garfield Pocket Books),1985,34,9,1,1985,0
jim davis,Garfield Makes It Big (Garfield (Numbered Paperback)),1985,35,2.0833333333333335,12,1985,0
jim davis,Garfield Pocket Books: Here's Looking at You (Garfield Pocket Books),1985,36,9,1,1985,0
jim davis,Third Garfield Treasury,1985,37,0,2,1985,0
jim davis,Garfield in Paradise,1986,38,3.4285714285714284,7,1985,1
jim davis,Garfield Pocket Books: Here We Go Again (Garfield Pocket Books),1986,39,9,1,1986,0
jim davis,Garfield Out to Lunch (Garfield (Numbered Paperback)),1986,40,0,4,1986,0
jim davis,Garfield Trivia Book: By Jim Davis With Bill Tornquist,1986,41,0,3,1986,0
jim davis,Garfield Pocket Books: Life and Lasagne (Garfield Pocket Books),1986,42,2.5,2,1986,0
jim davis,"The Unabridged, Uncensored, Unbelievable Garfield",1986,43,4.6,5,1986,0
jim davis,Garfield Pocket Books: Just Good Friends (Garfield Pocket Books),1987,44,5,3,1986,1
jim davis,The 4th Garfield Treasury,1987,45,4.857142857142857,7,1987,0
jim davis,Garfield Swallows His Pride (Garfield (Numbered Paperback)),1987,46,3.75,4,1987,0
jim davis,Garfield Food for Thought/His 13th Book (Garfield (Numbered Paperback)),1987,47,1.3333333333333333,6,1987,0
jim davis,Garfield Weighs in (Garfield (Numbered Paperback)),1988,48,3.6,5,1987,1
jim davis,Garfield Gains Weight (Garfield (Numbered Paperback)),1988,49,5,3,1988,0
jim davis,Garfield Bigger Than Life (Garfield (Numbered Paperback)),1988,50,4.5,2,1988,0
jim davis,Garfield Goes Hollywood,1988,51,4.25,4,1988,0
jim davis,Garfield Pocket Books: Plays It Again (Garfield Pocket Books),1988,52,8,1,1988,0
jim davis,"The Great Christmas Contest: U.S. Acres, Book 1",1988,53,4,2,1988,0
jim davis,Garfield Rolls on (Garfield (Numbered Paperback)),1988,54,4.25,16,1988,0
jim davis,Garfield's Night Before Christmas,1988,55,0,1,1988,0
jim davis,Garfield Book of Cat Names,1988,56,2,2,1988,0
jim davis,Garfield Rounds Out (Garfield (Numbered Paperback)),1988,57,3.75,12,1988,0
jim davis,Garfield's Thanksgiving,1988,58,1.5,4,1988,0
jim davis,Garfield Worldwide (Garfield (Numbered Paperback)),1988,59,2.8333333333333335,6,1988,0
jim davis,Garfield Chews the Fat (Garfield (Numbered Paperback)),1989,60,2.5,4,1988,1
jim davis,Garfield the Big Star (Golden Look-Look Books),1989,61,2.75,4,1989,0
jim davis,Garfield Furry Tale,1989,62,0,1,1989,0
jim davis,Garfield Tips the Scales (Garfield (Numbered Paperback)),1989,63,3.3333333333333335,3,1989,0
jim davis,"Happy Birthday, Garfield! (Golden Book for Early Childhood)",1989,64,0,1,1989,0
jim davis,Garfield Presents...Babes and Bullets,1989,65,0,1,1989,0
jim davis,Garfield Pocket Books: Happy Landings (Garfield Pocket Books),1989,66,8,1,1989,0
jim davis,"Happy Birthday, Garfield (Golden Super Shape)",1989,67,0,2,1989,0
jim davis,Garfield Pocket Books: On Top of the World (Garfield Pocket Books),1989,68,8,1,1989,0
jim davis,"Garfield Goes to Waist, No 18 (Garfield (Numbered Paperback))",1990,69,3,5,1989,1
jim davis,The Second Garfield Treasury,1990,70,6,1,1990,0
jim davis,Garfield on the Farm,1990,71,7.5,2,1990,0
jim davis,"Garfield, Bd.15, Garfield kommt rum",1990,72,0,2,1990,0
jim davis,Garfield Landscape Books: The Irresistible (Garfield Landscape Books),1990,73,8,1,1990,0
jim davis,Garfield Landscape Books: The All-round Sports Star (Garfield Landscape Books),1990,74,0,1,1990,0
jim davis,"Garfield Hangs Out (Book, No. 19)",1990,75,1,5,1990,0
jim davis,Garfield Landscape Books: This Is Your Life (Garfield Landscape Books),1990,76,4.5,2,1990,0
jim davis,Garfield Landscape Books: The Incurable Romantic (Garfield Landscape Books),1990,77,0,1,1990,0
jim davis,"Garfield: The Me Book : A Guide to Superiority : How to Get It, Use It and Keep It",1990,78,0,2,1990,0
jim davis,A Garfield Christmas,1990,79,2.6,5,1990,0
jim davis,The Fourth Garfield Treasury,1990,80,0,1,1990,0
jim davis,Garfield Pocket Books: Going Places (Garfield Pocket Books),1990,81,5,1,1990,0
jim davis,Garfield Pocket Books: Le Magnifique! (Garfield Pocket Books),1990,82,5,1,1990,0
jim davis,Garfield's Feline Fantasies,1990,83,6.666666666666667,3,1990,0
jim davis,"Garfield Takes Up Space (Garfield, No 20)",1991,84,3.4444444444444446,9,1990,1
jim davis,Sixth Garfield Treasury,1991,85,0,2,1991,0
jim davis,"Garfield Says a Mouthful, No 21 (Garfield (Numbered Paperback))",1991,86,3,4,1991,0
jim davis,Garfield's Tale/Myst,1991,87,0,1,1991,0
jim davis,Garfield Crosswords,1991,88,0,2,1991,0
jim davis,"Garfield Be My Valentine (Postcard Book, No 4)",1991,89,0,1,1991,0
jim davis,Garfield by the Pound (Garfield (Numbered Paperback)),1992,90,0,2,1991,1
jim davis,The Fifth Garfield Treasury,1992,91,5.6,5,1992,0
jim davis,Garfield's Longest Cat Nap,1992,92,7.5,2,1992,0
jim davis,Garfield's Ghost Stories,1992,93,0,1,1992,0
jim davis,Garfield Keeps His Chins Up (Garfield (Numbered Paperback)),1992,94,0,1,1992,0
jim davis,Garfield Pocket Books: Great Impressions (Garfield Pocket Books),1992,95,4,2,1992,0
jim davis,Garfield Fat Cat: Garfield at Large/Garfield Gains Weight/Garfield Bigger Than Life (Garfield Fat Cat Three Pack),1993,96,3.6,5,1992,1
jim davis,Garfield Takes His Licks (Garfield (Numbered Paperback)),1993,97,5.666666666666667,3,1993,0
jim davis,Garfield Hits the Big Time (Garfield (Numbered Paperback)),1993,98,3.3333333333333335,3,1993,0
jim davis,The 7th Garfield Treasury,1993,99,7,4,1993,0
jim davis,"Garfield's Insults, Put-Downs &amp; Slams",1994,100,2.875,8,1993,1
jim davis,Garfield's Big Fat Scary Joke Book,1994,101,0,1,1994,0
jim davis,Garfield's Furry Tales,1994,102,0,1,1994,0
jim davis,Garfield's Big Fat Hairy Joke Book,1994,103,0,3,1994,0
jim davis,Garfield Fat Cat 3 Pack/3 Books in 1 Volume (Garfield Fat Cat Three Pack),1994,104,5,3,1994,0
jim davis,Garfield Pulls His Weight (No. 26),1994,105,2.857142857142857,7,1994,0
jim davis,Garfield's Son of Big Fat Hairy Jokes,1994,106,0,2,1994,0
jim davis,Garfield Dishes It Out (Garfield (Numbered Paperback)),1995,107,4.4,5,1994,1
jim davis,Garfield Pocket Books: Wave Rebel (Garfield Pocket Books),1995,108,0,2,1995,0
jim davis,The Third Garfield Fat Cat 3-Pack (Garfield Fat Cat Three Pack),1995,109,3.5,2,1995,0
jim davis,The Fourth Garfield Fat Cat Three Pack,1995,110,7,3,1995,0
jim davis,"Life in the Fat Lane (Garfield, No 28)",1995,111,0,2,1995,0
jim davis,Garfield Fat Cat 3 Pack (Vols 13-15),1996,112,0,1,1995,1
jim davis, Garfield Bigger and Better (Garfield (Numbered Paperback)),1996,113,3.5,2,1996,0
jim davis,The Ninth Garfield Treasury,1997,114,7.5,2,1996,1
jim davis,Garfield's Book of Jokes and Riddles,1997,115,0,1,1997,0
jim davis,Garfield Hams It Up (Garfield (Numbered Paperback)),1997,116,6.333333333333333,3,1997,0
jim davis,Garfield Pocket Books: On the Right Track (Garfield Pocket Books),1997,117,7,2,1997,0
jim davis,Garfield Thinks Big (Garfield (Numbered Paperback)),1997,118,5,6,1997,0
jim davis,Garfield Goes to Disobedience School,1997,119,3.5,2,1997,0
jim davis,The Ninth Garfield Fat Cat 3-Pack (Garfield Fat Cat Three Pack),1998,120,10,1,1997,1
jim davis,Garfield Pocket Books: Garfield the Irresistible (Garfield Pocket Books),1998,121,7,1,1998,0
jim davis,"Garfield and the Teacher Creature (Planet Reader, Chapter Book)",1998,122,2.5,4,1998,0
jim davis,"Garfield Gets Around (Garfield Games &amp; Sticker Fun, #4)",1998,123,0,1,1998,0
jim davis,Garfield Fat Cat 3 Pack (Garfield Fat Cat Three Pack),1998,124,1.5,2,1998,0
jim davis,Garfield Throws His Weight Around (Garfield (Numbered Paperback)),1998,125,2.6666666666666665,3,1998,0
jim davis,"Garfield and the Beast in the Basement (Planet Reader, Chapter Book)",1998,126,0,2,1998,0
jim davis,The Eleventh Garfield Fat Cat (Garfield Fat Cat Three Pack),1999,127,5.714285714285714,7,1998,1
jim davis,The Tenth Garfield Fat Cat 3-Pack: Garfield Life in the Fat Lane (#28); Garfield Tons of Fun (#29); Garfield  Bigger and Better (#30) (Garfield Fat Cat Three Pack),1999,128,4.5,2,1999,0
jim davis,Garfield: Life to the Fullest (Garfield (Numbered Paperback)),1999,129,8,2,1999,0
jim davis,Breitet Sich Aus (Garfield (German Titles)),1999,130,8,1,1999,0
jim davis,Garfield Takes the Cake (Garfield (Numbered Hardcover)),1999,131,0,1,1999,0
jim davis,"Attack of the Lethal Lizards (Garfield's - Pet Force, Book 5)",1999,132,5,1,1999,0
jim davis,Garfield Feeds the Kitty (Garfield (Numbered Paperback)),1999,133,10,1,1999,0
jim davis,Garfield's Big Book of Excellent Excuses,2000,134,0,1,1999,1
jim davis,Garfield in the Mood for Food,2000,135,6.75,4,2000,0
jim davis,Garfield Hogs the Spotlight (Garfield (Numbered Paperback)),2000,136,0,1,2000,0
jim davis,"1,000 Marbles: A Little Something About Precious Time",2001,137,2,5,2000,1
jim davis,The Twelfth Garfield Fat Cat 3-Pack (Garfield Fat Cat Three Pack),2001,138,6,1,2001,0
jim davis,"Garfield at Large (Davis, Jim. Garfield Classics.)",2001,139,10,1,2001,0
jim davis,"Garfield Gains Weight (Davis, Jim. Garfield Classics, 2.)",2001,140,10,1,2001,0
jim davis,Garfield Weighs In: His Fourth Book,2002,141,0,1,2001,1
jim davis,In Dog Years I'd Be Dead: Garfield at 25,2002,142,10,1,2002,0
jim davis,Garfield's Sumo Beach Bellyball (Garfield Extreme),2002,143,0,1,2002,0
jim davis,K-Niner : Dog of Doom (Garfield's Pet Force Book 3),2002,144,0,1,2002,0
jim davis,"Garfield: Bigger Than Life (Garfield, 3)",2002,145,10,1,2002,0
jim davis,Garfield Eats His Heart Out (Garfield (Numbered Paperback)),2003,146,0,1,2002,1
jim davis,Garfield Eats Crow (Garfield),2003,147,2.25,4,2003,0
jim davis,Garfield Sits Around the House,2003,148,0,1,2003,0
jim haskins,Black Eagles: African Americans in Aviation,1997,2,10,1,1994,3
jim haskins,Get on Board: The Story of the Underground Railroad,1997,3,0,1,1997,0
jim kraus,"The Quest (Circle of Destiny, Book 4)",2002,2,0,1,2000,2
jim kraus,The Unfolding: Gods Amazing Grace Unfolds in Story (MacKenzie Street),2003,3,0,1,2002,1
jim lawrence,The Gingerbread Boy (Honey Bear Books),1987,2,3.5,2,1986,1
jim lawrence,Annie's Angel,2000,3,0,1,1987,13
jim lawrence,A Killing in Carter Country,2001,4,10,1,2000,1
jim lawrence,The Surrounding: A Spectral Mystery,2003,5,10,1,2001,2
jim lawrence,The Surrounding,2003,6,0,2,2003,0
jim murphy,The call of the wolves,1989,2,8,1,1984,5
jim murphy,The Last Dinosaur,1991,3,0,1,1989,2
jim murphy,"West to a Land of Plenty: The Diary of Teresa Angelino Viscardi, New York to Idaho Territory, 1883 (Dear America)",1992,4,0,7,1991,1
jim murphy,Night Terrors,1993,5,0,1,1992,1
jim murphy,Night Terrors,1994,6,0,4,1993,1
jim murphy,Across America on an Emigrant Train,1995,7,0,3,1994,1
jim murphy,"The Journal of James Edmond Pease: A Civil War Union Soldier, Virginia, 1863 (My Name is America)",1998,8,6,3,1995,3
jim murphy,"My Face to the Wind: The Diary of Sarah Jane Price, a Prairie Teacher, Broken Bow, Nebraska, 1881 (Dear America)",2001,9,3,3,1998,3
jim patton,Dying for Dana,2003,2,9,1,2000,3
jimmy guterman,Slipped Discs...the Worst Rock 'n' Roll Records of All Time,1991,2,0,1,1991,0
jimmy santiago baca,A Place to Stand: The Making of a Poet,2002,2,9,1,1992,10
jimmy santiago baca,The Importance of a Piece of Paper,2004,3,4,1,2002,2
jo ann algermissen,"Hank'S Woman (Silhouette Desire, No 318)",1986,2,0,1,1984,2
jo ann algermissen,"Serendipity Samantha (Silhouette Desire, No 300)",1986,3,0,2,1986,0
jo ann algermissen,"Purple Diamonds (Silhouette Special Edition, No. 374)",1987,4,0,1,1986,1
jo ann algermissen,Blue Emeralds,1988,5,0,1,1987,1
jo ann algermissen,Marry - Me Christmas (Harlequin Yours Truly),1996,6,2.25,4,1988,8
jo beverley,Lord of My Heart,1992,2,4,2,1989,3
jo beverley,An Unwilling Bride,1992,3,8,1,1992,0
jo beverley,Christmas Angel,1992,4,4,1,1992,0
jo beverley,My Lady Notorious,1993,5,0,1,1992,1
jo beverley,Forbidden,1995,6,0,1,1993,2
jo beverley,Tempting Fortune,1995,7,10,1,1995,0
jo beverley,Dangerous Joy,1995,8,6,1,1995,0
jo beverley,The Shattered Rose,1996,9,2.6666666666666665,3,1995,1
jo beverley,Something Wicked,1997,10,0.7,10,1996,1
jo beverley,Forbidden Magic,1998,11,3.111111111111111,18,1997,1
jo beverley,Lord of Midnight (Topaz Historical Romance),1998,12,0,5,1998,0
jo beverley,An Arranged Marriage (Zebra Historical Romance),1999,13,3.2,10,1998,1
jo beverley,Brides Of Christmas,1999,14,0.6153846153846154,13,1999,0
jo beverley,Star of Wonder,1999,15,0,4,1999,0
jo beverley,Secrets of the Night,1999,16,1.8888888888888888,9,1999,0
jo beverley,Devilish,2000,17,1.2727272727272727,11,1999,1
jo beverley,An Unwilling Bride,2000,18,2.473684210526316,19,2000,0
jo beverley,In Praise of Younger Men (Signet Historical Romance),2001,19,1,5,2000,1
jo beverley,The Devil's Heiress,2001,20,2.5,26,2001,0
jo beverley,The Dragon's Bride,2001,21,4.5,14,2001,0
jo beverley,Christmas Angel,2001,22,1.6666666666666667,12,2001,0
jo beverley,Tempting Fortune,2002,23,2.125,16,2001,1
jo beverley,Lord of My Heart,2002,24,1.2857142857142858,7,2002,0
jo beverley,My Lady Notorious,2002,25,1.4285714285714286,14,2002,0
jo beverley,Hazard,2002,26,1.608695652173913,23,2002,0
jo beverley,Winter Fire,2003,27,2.3333333333333335,6,2002,1
jo beverley,Dark Champion,2003,28,1.5,8,2003,0
jo beverley,St. Raven,2003,29,2.875,16,2003,0
jo beverley,Forbidden (Zebra Historical Romance),2003,30,1.7,10,2003,0
jo beverley,Irresistible Forces,2004,31,5.25,4,2003,1
jo beverley,Secrets of the Night,2004,32,0.75,4,2004,0
jo beverley,Skylark,2004,33,4,6,2004,0
joan baez,And A Voice to Sing With: A Memoir,1989,2,0.8333333333333334,6,1988,1
joan chase,The Evening Wolves: A Novel,1989,2,0,3,1984,5
joan chase,The Evening Wolves,1991,3,0,1,1989,2
joan chase,During the Reign of the Queen of Persia,1996,4,0,3,1991,5
joan e. pickart,Secrets of Autumn (Loveswept #162),1986,2,0,1,1984,2
joan e. pickart,Illusions,1987,3,0,2,1986,1
joan e. pickart,Tattered Wings,1988,4,0,1,1987,1
joan e. pickart,Family Secrets (Lovestruck),1989,5,0,1,1988,1
joan eckstein,Fun With Growing Things (Avon Camelot Books (Paperback)),1991,2,2.3333333333333335,3,1990,1
joan elliot pickart,"Rancher And The Amnesiac Bride (Follow That Baby!) (Silhouette Special Edition , No 1204)",1998,2,1.6666666666666667,3,1997,1
joan elliot pickart,"Most Eligible M D (The Bachelor Bet) (Silhouette Special Edition, 1262)",1999,3,0,1,1998,1
joan elliot pickart,"Man ... Mercenary ... Monarch (Royally Wed) (Special Edition, 1303)",2000,4,2,2,1999,1
joan elliot pickart,"Plain Jane Macallister  (The Baby Bet:  The Macallister Family (Silhouette Desire, No. 1462)",2002,5,0,4,2000,2
joan elliot pickart,"Tall, Dark and Irresistible  (The Baby Bet: McAllister's Gifts)",2002,6,2.8,5,2002,0
joan elliot pickart,"The Royal Macallister  (The Baby Bet:  Macallister's Gifts) (Silhouette Special Edition, No. 1477)",2002,7,1.2,15,2002,0
joan elliot pickart,The Marrying MacAllister : The Baby Bet:  MacAllisters Gifts (Special Edition),2003,8,0,4,2002,1
joan elliot pickart,Body of Evidence,2003,9,0,4,2003,0
joan elliot pickart,Accidental Family : The Baby Bet: Macallister's Gifts (Special Edition),2004,10,0,1,2003,1
joan fuster,Ser Joan Fuster: Antologia de textos fusterians (Els Nostres autors),1991,2,2.5,2,1978,13
joan johnston,Fit To Be Tied,1988,2,0,1,1986,2
joan johnston,"Frontier Woman : Frontier Woman (Sisters of the Lone Star, Vol 1)",1988,3,1.3333333333333333,6,1988,0
joan johnston,"COMANCHE WOMAN : COMANCHE WOMAN (Sisters of Lone Star, Vol II)",1989,4,0,3,1988,1
joan johnston,"Marriage By The Book (Desire, No 489)",1989,5,0,1,1989,0
joan johnston,Sweetwater Seduction,1990,6,3.5714285714285716,7,1989,1
joan johnston,"Wolf In Sheep'S Clothing (Harlequin Desire, No 658)",1991,7,0,3,1990,1
joan johnston,The Barefoot Bride,1991,8,0,4,1991,0
joan johnston,"Never Tease a Wolf (Silhouette Desire, No. 652)",1991,9,0,1,1991,0
